,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Symbol,Adj Close
0,2022-10-03,164.0,168.07000732421875,164.0,166.7100067138672,939000.0,0.0,0.0,VEEV,
1,2022-10-04,170.33999633789062,174.63999938964844,169.72000122070312,172.74000549316406,926800.0,0.0,0.0,VEEV,
2,2022-10-05,170.0,173.0399932861328,168.60000610351562,172.3699951171875,762400.0,0.0,0.0,VEEV,
3,2022-10-06,172.27000427246094,174.16000366210938,170.4499969482422,173.67999267578125,936700.0,0.0,0.0,VEEV,
4,2022-10-07,170.77000427246094,171.3000030517578,164.8699951171875,165.8300018310547,737800.0,0.0,0.0,VEEV,
0,2022-10-03,25.34000015258789,26.110000610351562,25.09000015258789,25.889999389648438,8922800.0,0.0,0.0,HPQ,
1,2022-10-04,26.3799991607666,26.860000610351562,26.299999237060547,26.639999389648438,8844900.0,0.0,0.0,HPQ,
2,2022-10-05,26.170000076293945,26.950000762939453,26.1200008392334,26.780000686645508,7457100.0,0.0,0.0,HPQ,
3,2022-10-06,26.579999923706055,27.040000915527344,26.450000762939453,26.479999542236328,8415900.0,0.0,0.0,HPQ,
4,2022-10-07,25.770000457763672,25.850000381469727,24.899999618530273,25.040000915527344,10317900.0,0.0,0.0,HPQ,
0,2022-10-03,73.91000366210938,74.87000274658203,71.69000244140625,73.94000244140625,4182000.0,0.0,0.0,ZM,
1,2022-10-04,75.83000183105469,78.44999694824219,75.73400115966797,77.54000091552734,4703000.0,0.0,0.0,ZM,
2,2022-10-05,75.58000183105469,77.87000274658203,74.95999908447266,77.5199966430664,2604500.0,0.0,0.0,ZM,
3,2022-10-06,77.7300033569336,79.0,76.95999908447266,78.3499984741211,2185800.0,0.0,0.0,ZM,
4,2022-10-07,75.63999938964844,78.33000183105469,75.36000061035156,76.58999633789062,4463200.0,0.0,0.0,ZM,
0,2022-10-03,16.829999923706055,17.559999465942383,16.40999984741211,17.479999542236328,5648000.0,0.0,0.0,CPNG,
1,2022-10-04,18.18000030517578,19.600000381469727,18.09000015258789,19.559999465942383,14385700.0,0.0,0.0,CPNG,
2,2022-10-05,19.190000534057617,20.0,18.950000762939453,19.850000381469727,9889100.0,0.0,0.0,CPNG,
3,2022-10-06,20.0,21.309999465942383,19.940000534057617,21.030000686645508,12883300.0,0.0,0.0,CPNG,
4,2022-10-07,20.690000534057617,20.90999984741211,19.350000381469727,19.559999465942383,14208600.0,0.0,0.0,CPNG,
0,2022-10-03,34.52000045776367,36.13999938964844,34.20000076293945,35.880001068115234,4119700.0,0.0,0.0,DELL,
1,2022-10-04,36.58000183105469,37.4900016784668,36.52000045776367,37.459999084472656,2670300.0,0.0,0.0,DELL,
2,2022-10-05,36.95000076293945,38.119998931884766,36.7599983215332,37.86000061035156,2512400.0,0.0,0.0,DELL,
3,2022-10-06,37.90999984741211,38.31999969482422,37.380001068115234,37.47999954223633,2757500.0,0.0,0.0,DELL,
4,2022-10-07,36.04999923706055,36.4900016784668,34.540000915527344,34.599998474121094,5613900.0,0.0,0.0,DELL,
0,2022-10-03,43.900001525878906,43.900001525878906,42.22999954223633,42.540000915527344,13143200.0,0.0,0.0,TWTR,
1,2022-10-04,42.810001373291016,52.29999923706055,42.54999923706055,52.0,52151900.0,0.0,0.0,TWTR,
2,2022-10-05,50.2599983215332,52.0,50.20000076293945,51.29999923706055,74555800.0,0.0,0.0,TWTR,
3,2022-10-06,50.97999954223633,51.54999923706055,49.290000915527344,49.38999938964844,68511100.0,0.0,0.0,TWTR,
4,2022-10-07,49.02000045776367,49.52000045776367,48.13999938964844,49.18000030517578,32583300.0,0.0,0.0,TWTR,
0,2022-10-03,48.880001068115234,49.83000183105469,47.439998626708984,49.83000183105469,2024500.0,0.0,0.0,GFS,
1,2022-10-04,51.2400016784668,52.7400016784668,51.220001220703125,52.06999969482422,1266000.0,0.0,0.0,GFS,
2,2022-10-05,50.81999969482422,53.11000061035156,49.86000061035156,53.02000045776367,1148200.0,0.0,0.0,GFS,
3,2022-10-06,52.939998626708984,54.5099983215332,52.65999984741211,53.529998779296875,1555300.0,0.0,0.0,GFS,
4,2022-10-07,51.0,52.560001373291016,50.18000030517578,50.7400016784668,1272900.0,0.0,0.0,GFS,
0,2022-10-03,159.3300018310547,163.44000244140625,158.72000122070312,162.4199981689453,727200.0,0.0,0.0,KEYS,
1,2022-10-04,165.1999969482422,168.92999267578125,165.1999969482422,168.64999389648438,1095700.0,0.0,0.0,KEYS,
2,2022-10-05,166.69000244140625,169.75999450683594,166.35000610351562,168.7100067138672,679700.0,0.0,0.0,KEYS,
3,2022-10-06,168.64999389648438,170.33999633789062,168.1699981689453,168.50999450683594,726200.0,0.0,0.0,KEYS,
4,2022-10-07,166.0,166.05499267578125,160.16000366210938,161.05999755859375,769700.0,0.0,0.0,KEYS,
0,2022-09-30,191500.0,198000.0,190500.0,193500.0,924294.0,0.0,0.0,035420.KS,
1,2022-10-04,192000.0,192000.0,175500.0,176500.0,3753785.0,0.0,0.0,035420.KS,
2,2022-10-05,170500.0,176000.0,164000.0,164000.0,6634375.0,0.0,0.0,035420.KS,
3,2022-10-06,163500.0,169000.0,163000.0,167000.0,3477299.0,0.0,0.0,035420.KS,
4,2022-10-07,164000.0,167500.0,159500.0,160000.0,2596863.0,0.0,0.0,035420.KS,
0,2022-10-03,4.360000133514404,4.449999809265137,4.329999923706055,4.389999866485596,22992300.0,0.0,0.0,NOK,
1,2022-10-04,4.539999961853027,4.619999885559082,4.53000020980835,4.610000133514404,21365700.0,0.0,0.0,NOK,
2,2022-10-05,4.539999961853027,4.610000133514404,4.510000228881836,4.559999942779541,17768000.0,0.0,0.0,NOK,
3,2022-10-06,4.510000228881836,4.550000190734863,4.480000019073486,4.510000228881836,18371200.0,0.0,0.0,NOK,
4,2022-10-07,4.440000057220459,4.449999809265137,4.389999866485596,4.420000076293945,19120200.0,0.0,0.0,NOK,
0,2022-10-03,63.0099983215332,65.54000091552734,61.939998626708984,64.79000091552734,6357600.0,0.0,0.0,ON,
1,2022-10-04,67.0,68.94000244140625,66.79000091552734,68.91999816894531,6281900.0,0.0,0.0,ON,
2,2022-10-05,67.5,69.83999633789062,66.87999725341797,69.51000213623047,5887900.0,0.0,0.0,ON,
3,2022-10-06,69.62999725341797,71.58000183105469,69.05999755859375,70.25,6465400.0,0.0,0.0,ON,
4,2022-10-07,68.01000213623047,68.16999816894531,63.11000061035156,64.83000183105469,10336000.0,0.0,0.0,ON,
0,2022-10-03,70.16000366210938,72.44000244140625,69.61000061035156,71.98999786376953,2257300.0,0.0,0.0,CSGP,
1,2022-10-04,73.33000183105469,74.4800033569336,73.01000213623047,73.7699966430664,2893300.0,0.0,0.0,CSGP,
2,2022-10-05,73.55999755859375,74.97000122070312,72.55000305175781,74.4000015258789,2068900.0,0.0,0.0,CSGP,
3,2022-10-06,73.81999969482422,75.81999969482422,73.72000122070312,75.20999908447266,2035600.0,0.0,0.0,CSGP,
4,2022-10-07,74.1500015258789,74.68000030517578,73.1500015258789,73.47000122070312,1779400.0,0.0,0.0,CSGP,
0,2022-09-30,55200.0,58000.0,55000.0,57100.0,1882206.0,0.0,0.0,035720.KS,
1,2022-10-04,57700.0,58100.0,55100.0,55900.0,2220578.0,0.0,0.0,035720.KS,
2,2022-10-05,56700.0,57100.0,54300.0,54500.0,2107661.0,0.0,0.0,035720.KS,
3,2022-10-06,54600.0,55700.0,53900.0,54800.0,2123384.0,0.0,0.0,035720.KS,
4,2022-10-07,54300.0,54800.0,50500.0,50900.0,4265238.0,0.0,0.0,035720.KS,
0,2022-09-30,98.62000274658203,99.41999816894531,98.62000274658203,99.4000015258789,38.0,0.0,0.0,WOSB.F,
1,2022-10-03,98.44000244140625,100.0,98.44000244140625,100.0,0.0,0.0,0.0,WOSB.F,
2,2022-10-04,98.87999725341797,98.87999725341797,98.87999725341797,98.87999725341797,0.0,0.0,0.0,WOSB.F,
3,2022-10-05,101.19999694824219,103.0999984741211,101.19999694824219,103.0999984741211,90.0,0.0,0.0,WOSB.F,
4,2022-10-06,103.0999984741211,103.0999984741211,103.0999984741211,103.0999984741211,0.0,0.0,0.0,WOSB.F,
5,2022-10-07,101.5,101.5,101.5,101.5,0.0,0.0,0.0,WOSB.F,
0,2022-10-03,60.25,61.689998626708984,59.5,61.130001068115234,5130100.0,0.0,0.0,TTD,
1,2022-10-04,63.4900016784668,64.65699768066406,62.529998779296875,63.65999984741211,7026000.0,0.0,0.0,TTD,
2,2022-10-05,61.959999084472656,64.0,59.560001373291016,61.79999923706055,7378900.0,0.0,0.0,TTD,
3,2022-10-06,62.04999923706055,64.54000091552734,61.099998474121094,61.16999816894531,5310100.0,0.0,0.0,TTD,
4,2022-10-07,59.5,59.50299835205078,55.79999923706055,56.790000915527344,6140600.0,0.0,0.0,TTD,
0,2022-10-03,36.939998626708984,37.619998931884766,36.18000030517578,37.220001220703125,8930300.0,0.0,0.0,EBAY,
1,2022-10-04,38.11000061035156,39.18000030517578,38.09000015258789,38.66999816894531,8189800.0,0.0,0.0,EBAY,
2,2022-10-05,38.25,39.4900016784668,38.18000030517578,39.119998931884766,7290500.0,0.0,0.0,EBAY,
3,2022-10-06,38.95000076293945,39.630001068115234,38.84000015258789,38.88999938964844,6471800.0,0.0,0.0,EBAY,
4,2022-10-07,38.5099983215332,38.58000183105469,37.41999816894531,37.54999923706055,6730300.0,0.0,0.0,EBAY,
0,2022-10-03,49.72999954223633,51.369998931884766,47.52000045776367,50.52000045776367,5868800.0,0.0,0.0,DASH,
1,2022-10-04,52.439998626708984,54.72999954223633,52.18000030517578,54.15999984741211,4934300.0,0.0,0.0,DASH,
2,2022-10-05,52.5,53.70000076293945,50.810001373291016,52.9900016784668,4652900.0,0.0,0.0,DASH,
3,2022-10-06,53.27000045776367,54.060001373291016,51.790000915527344,52.9900016784668,2384500.0,0.0,0.0,DASH,
4,2022-10-07,51.09000015258789,51.349998474121094,48.86000061035156,49.38999938964844,3501500.0,0.0,0.0,DASH,
0,2022-10-03,64.94999694824219,67.86000061035156,61.91999816894531,65.94999694824219,10949200.0,0.0,0.0,COIN,
1,2022-10-04,69.08999633789062,74.62999725341797,69.08000183105469,74.5,11881400.0,0.0,0.0,COIN,
2,2022-10-05,71.80000305175781,73.4800033569336,69.27999877929688,72.97000122070312,9222700.0,0.0,0.0,COIN,
3,2022-10-06,73.06999969482422,76.27999877929688,71.33999633789062,73.91000366210938,11103700.0,0.0,0.0,COIN,
4,2022-10-07,70.8499984741211,71.0999984741211,65.5,67.0,11412500.0,0.0,0.0,COIN,
0,2022-10-03,21.959999084472656,22.25,21.889999389648438,22.149999618530273,325500.0,0.0,0.0,CAJ,
1,2022-10-04,22.649999618530273,22.850000381469727,22.6200008392334,22.81999969482422,566100.0,0.0,0.0,CAJ,
2,2022-10-05,22.639999389648438,22.959999084472656,22.639999389648438,22.860000610351562,245500.0,0.0,0.0,CAJ,
3,2022-10-06,22.920000076293945,23.010000228881836,22.809999465942383,22.899999618530273,330700.0,0.0,0.0,CAJ,
4,2022-10-07,22.790000915527344,22.860000610351562,22.59000015258789,22.649999618530273,214800.0,0.0,0.0,CAJ,
0,2022-09-30,46.689998626708984,47.90999984741211,46.02000045776367,47.90999984741211,1152810.0,0.0,0.0,AMS.MC,
1,2022-10-03,47.2599983215332,47.45000076293945,46.22999954223633,47.45000076293945,465779.0,0.0,0.0,AMS.MC,
2,2022-10-04,48.16999816894531,49.63999938964844,47.849998474121094,49.61000061035156,725864.0,0.0,0.0,AMS.MC,
3,2022-10-05,49.540000915527344,49.88999938964844,48.95000076293945,49.310001373291016,423765.0,0.0,0.0,AMS.MC,
4,2022-10-06,49.560001373291016,50.599998474121094,49.310001373291016,49.779998779296875,400129.0,0.0,0.0,AMS.MC,
5,2022-10-07,49.5099983215332,50.18000030517578,49.34000015258789,49.79999923706055,724420.0,0.0,0.0,AMS.MC,
0,2022-10-03,5.949999809265137,6.050000190734863,5.900000095367432,6.0,10997400.0,0.0,0.0,ERIC,
1,2022-10-04,6.269999980926514,6.320000171661377,6.239999771118164,6.289999961853027,14655200.0,0.0,0.0,ERIC,
2,2022-10-05,6.170000076293945,6.309999942779541,6.150000095367432,6.289999961853027,10569200.0,0.0,0.0,ERIC,
3,2022-10-06,6.199999809265137,6.25,6.179999828338623,6.21999979019165,7922400.0,0.0,0.0,ERIC,
4,2022-10-07,6.170000076293945,6.190000057220459,6.079999923706055,6.099999904632568,9671300.0,0.0,0.0,ERIC,
0,2022-10-03,366.54998779296875,380.6300048828125,362.67999267578125,377.0,1026300.0,0.0,0.0,MPWR,
1,2022-10-04,388.989990234375,397.5899963378906,388.82000732421875,394.010009765625,640400.0,0.0,0.0,MPWR,
2,2022-10-05,385.7099914550781,404.2099914550781,380.9599914550781,399.8399963378906,680300.0,0.0,0.0,MPWR,
3,2022-10-06,397.4800109863281,410.7900085449219,393.1000061035156,395.3500061035156,530900.0,0.0,0.0,MPWR,
4,2022-10-07,383.8900146484375,383.8900146484375,357.7099914550781,362.6000061035156,1384700.0,0.0,0.0,MPWR,
0,2022-09-30,2.053999900817871,2.1500000953674316,2.053999900817871,2.1500000953674316,250.0,0.0,0.0,MKN2.F,
1,2022-10-03,2.070499897003174,2.070499897003174,2.070499897003174,2.070499897003174,0.0,0.0,0.0,MKN2.F,
2,2022-10-04,2.0394999980926514,2.0394999980926514,2.0394999980926514,2.0394999980926514,0.0,0.0,0.0,MKN2.F,
3,2022-10-05,2.116499900817871,2.116499900817871,2.116499900817871,2.116499900817871,0.0,0.0,0.0,MKN2.F,
4,2022-10-06,2.1489999294281006,2.1489999294281006,2.1489999294281006,2.1489999294281006,0.0,0.0,0.0,MKN2.F,
5,2022-10-07,2.197999954223633,2.197999954223633,2.197999954223633,2.197999954223633,0.0,0.0,0.0,MKN2.F,
0,2022-09-30,46.25,46.25,43.79999923706055,45.099998474121094,5474619.0,0.0,0.0,6618.HK,
1,2022-10-03,45.349998474121094,47.5,44.400001525878906,45.349998474121094,2923547.0,0.0,0.0,6618.HK,
2,2022-10-05,47.650001525878906,49.650001525878906,47.20000076293945,49.45000076293945,5316145.0,0.0,0.0,6618.HK,
3,2022-10-06,50.900001525878906,50.900001525878906,48.099998474121094,48.95000076293945,2807872.0,0.0,0.0,6618.HK,
4,2022-10-07,48.5,48.54999923706055,46.900001525878906,47.0,2230900.0,0.0,0.0,6618.HK,
0,2022-10-03,199.00999450683594,200.92999267578125,185.50999450683594,194.07000732421875,3301400.0,0.0,0.0,MDB,
1,2022-10-04,201.41000366210938,208.99000549316406,200.42999267578125,203.30999755859375,3276300.0,0.0,0.0,MDB,
2,2022-10-05,197.4499969482422,205.0,191.00999450683594,202.07000732421875,1613400.0,0.0,0.0,MDB,
3,2022-10-06,202.0,206.92999267578125,195.22000122070312,199.1999969482422,1370600.0,0.0,0.0,MDB,
4,2022-10-07,192.05999755859375,194.38999938964844,186.86000061035156,189.7899932861328,1343300.0,0.0,0.0,MDB,
0,2022-10-03,224.0,229.22999572753906,222.8699951171875,227.97000122070312,844600.0,0.0,0.0,ANSS,
1,2022-10-04,233.58999633789062,235.9499969482422,227.5,233.2100067138672,2684200.0,0.0,0.0,ANSS,
2,2022-10-05,229.0399932861328,235.49000549316406,227.77000427246094,233.83999633789062,666600.0,0.0,0.0,ANSS,
3,2022-10-06,233.05999755859375,237.27000427246094,231.3000030517578,232.22999572753906,530500.0,0.0,0.0,ANSS,
4,2022-10-07,227.14999389648438,227.44000244140625,216.74000549316406,218.3000030517578,626800.0,0.0,0.0,ANSS,
0,2022-10-03,56.0,57.279998779296875,53.45000076293945,55.790000915527344,3521100.0,0.0,0.0,NET,
1,2022-10-04,58.40999984741211,60.66999816894531,58.18000030517578,60.52000045776367,4350300.0,0.0,0.0,NET,
2,2022-10-05,58.81999969482422,61.439998626708984,57.970001220703125,60.779998779296875,2622000.0,0.0,0.0,NET,
3,2022-10-06,60.77000045776367,62.95000076293945,60.29999923706055,61.02000045776367,2439300.0,0.0,0.0,NET,
4,2022-10-07,58.58000183105469,58.625,55.04999923706055,55.38999938964844,4027300.0,0.0,0.0,NET,
0,2022-10-03,165.05499267578125,171.91000366210938,163.2100067138672,170.50999450683594,2364300.0,0.0,0.0,ZS,
1,2022-10-04,175.76800537109375,178.74000549316406,174.2899932861328,176.0,1683700.0,0.0,0.0,ZS,
2,2022-10-05,171.99000549316406,181.94000244140625,171.61000061035156,180.14999389648438,1552500.0,0.0,0.0,ZS,
3,2022-10-06,181.17999267578125,185.99000549316406,180.6999969482422,182.9199981689453,2059900.0,0.0,0.0,ZS,
4,2022-10-07,178.0,179.7449951171875,169.8300018310547,170.08999633789062,2530900.0,0.0,0.0,ZS,
0,2022-09-30,4154.0,4233.0,4009.0,4051.0,4369200.0,0.0,0.0,2413.T,
1,2022-10-03,4000.0,4086.0,3879.0,4071.0,2931900.0,0.0,0.0,2413.T,
2,2022-10-04,4125.0,4295.0,4116.0,4285.0,3128200.0,0.0,0.0,2413.T,
3,2022-10-05,4289.0,4327.0,4231.0,4310.0,3274400.0,0.0,0.0,2413.T,
4,2022-10-06,4310.0,4385.0,4281.0,4291.0,2264300.0,0.0,0.0,2413.T,
5,2022-10-07,4225.0,4280.0,4171.0,4231.0,2163700.0,0.0,0.0,2413.T,
0,2022-10-03,209.13999938964844,217.32000732421875,206.0,215.63999938964844,1051800.0,0.0,0.0,ALGN,
1,2022-10-04,221.6699981689453,230.27000427246094,220.8300018310547,229.91000366210938,1217100.0,0.0,0.0,ALGN,
2,2022-10-05,225.80999755859375,230.4499969482422,221.4499969482422,228.80999755859375,587800.0,0.0,0.0,ALGN,
3,2022-10-06,229.16000366210938,233.63999938964844,222.0500030517578,222.36000061035156,580200.0,0.0,0.0,ALGN,
4,2022-10-07,217.4600067138672,220.08999633789062,210.38999938964844,211.5800018310547,779500.0,0.0,0.0,ALGN,
0,2022-10-03,87.5,89.44999694824219,86.27999877929688,89.0,3551100.0,0.0,0.0,SPOT,
1,2022-10-04,91.93000030517578,95.45999908447266,91.32499694824219,94.62999725341797,2057000.0,0.0,0.0,SPOT,
2,2022-10-05,92.27999877929688,93.68000030517578,89.11000061035156,91.4000015258789,1681900.0,0.0,0.0,SPOT,
3,2022-10-06,91.93000030517578,93.28500366210938,90.37000274658203,92.25,1425200.0,0.0,0.0,SPOT,
4,2022-10-07,90.05999755859375,90.29000091552734,87.37999725341797,88.01000213623047,1276300.0,0.0,0.0,SPOT,
0,2022-09-30,245.0,254.5,244.0,253.0,6074617.0,0.0,0.0,2308.TW,
1,2022-10-03,249.5,254.5,248.5,252.0,2758861.0,0.0,0.0,2308.TW,
2,2022-10-04,256.0,259.5,254.5,258.5,3844626.0,0.0,0.0,2308.TW,
3,2022-10-05,265.0,271.0,261.5,269.5,7642321.0,0.0,0.0,2308.TW,
4,2022-10-06,272.0,280.0,271.5,278.5,11359968.0,0.0,0.0,2308.TW,
5,2022-10-07,279.5,281.0,274.0,275.0,5540612.0,0.0,0.0,2308.TW,
0,2022-09-30,250.0,254.0,240.0,246.0,803170900.0,0.0,0.0,GOTO.JK,
1,2022-10-03,244.0,246.0,236.0,238.0,616023400.0,0.0,0.0,GOTO.JK,
2,2022-10-04,240.0,244.0,236.0,238.0,549085500.0,0.0,0.0,GOTO.JK,
3,2022-10-05,240.0,244.0,236.0,242.0,585580100.0,0.0,0.0,GOTO.JK,
4,2022-10-06,246.0,254.0,244.0,246.0,927469300.0,0.0,0.0,GOTO.JK,
5,2022-10-07,246.0,254.0,240.0,244.0,362853000.0,0.0,0.0,GOTO.JK,
0,2022-10-03,332.79998779296875,339.10198974609375,327.82000732421875,336.6400146484375,344900.0,0.0,0.0,PAYC,
1,2022-10-04,347.79998779296875,354.1099853515625,346.010009765625,349.6199951171875,388000.0,0.0,0.0,PAYC,
2,2022-10-05,343.9200134277344,357.19000244140625,343.7699890136719,351.6700134277344,289000.0,0.0,0.0,PAYC,
3,2022-10-06,350.70001220703125,356.8599853515625,344.7300109863281,353.6000061035156,501800.0,0.0,0.0,PAYC,
4,2022-10-07,346.5299987792969,347.8800048828125,337.3599853515625,338.3999938964844,395900.0,0.0,0.0,PAYC,
0,2022-10-03,109.7300033569336,113.91000366210938,108.80000305175781,113.36000061035156,1735000.0,0.0,0.0,TTWO,
1,2022-10-04,114.77999877929688,117.16999816894531,114.77999877929688,116.58999633789062,1606500.0,0.0,0.0,TTWO,
2,2022-10-05,115.02999877929688,117.62999725341797,113.9800033569336,117.30000305175781,1316000.0,0.0,0.0,TTWO,
3,2022-10-06,121.0,122.61000061035156,118.79000091552734,121.37999725341797,2837600.0,0.0,0.0,TTWO,
4,2022-10-07,118.75,121.06999969482422,118.56999969482422,120.7300033569336,1507200.0,0.0,0.0,TTWO,
0,2022-10-03,8.145000457763672,8.300000190734863,7.96999979019165,8.239999771118164,35524000.0,0.0,0.0,PLTR,
1,2022-10-04,8.479999542236328,8.609999656677246,8.34000015258789,8.460000038146973,36313300.0,0.0,0.0,PLTR,
2,2022-10-05,8.260000228881836,8.484999656677246,8.074999809265137,8.420000076293945,37790200.0,0.0,0.0,PLTR,
3,2022-10-06,8.399999618530273,8.600000381469727,8.3149995803833,8.470000267028809,27653400.0,0.0,0.0,PLTR,
4,2022-10-07,8.260000228881836,8.279999732971191,8.109999656677246,8.149999618530273,29453700.0,0.0,0.0,PLTR,
0,2022-10-03,30.770000457763672,31.829999923706055,29.540000915527344,31.219999313354492,2630800.0,0.0,0.0,CHWY,
1,2022-10-04,32.189998626708984,33.15999984741211,32.040000915527344,33.119998931884766,2469900.0,0.0,0.0,CHWY,
2,2022-10-05,32.650001525878906,37.16999816894531,32.564998626708984,36.66999816894531,10598900.0,0.0,0.0,CHWY,
3,2022-10-06,36.65999984741211,38.650001525878906,36.36000061035156,37.939998626708984,6125100.0,0.0,0.0,CHWY,
4,2022-10-07,37.15999984741211,38.38999938964844,35.68000030517578,36.34000015258789,5712700.0,0.0,0.0,CHWY,
0,2022-09-30,1033.5,1037.5,1014.0,1014.5,7218800.0,0.0,0.0,6752.T,
1,2022-10-03,1008.0,1026.0,1006.5,1025.0,5984400.0,0.0,0.0,6752.T,
2,2022-10-04,1043.0,1051.5,1032.0,1047.0,7080400.0,0.0,0.0,6752.T,
3,2022-10-05,1065.5,1069.0,1057.0,1063.5,6556500.0,0.0,0.0,6752.T,
4,2022-10-06,1062.5,1083.0,1060.5,1075.0,5779800.0,0.0,0.0,6752.T,
5,2022-10-07,1047.0,1061.0,1047.0,1052.0,7054200.0,0.0,0.0,6752.T,
0,2022-10-03,42.310001373291016,44.0099983215332,41.61000061035156,43.810001373291016,4313200.0,0.0,0.0,ZI,
1,2022-10-04,45.060001373291016,45.900001525878906,44.779998779296875,45.880001068115234,3767100.0,0.0,0.0,ZI,
2,2022-10-05,45.400001525878906,46.959999084472656,44.91999816894531,46.720001220703125,3248000.0,0.0,0.0,ZI,
3,2022-10-06,46.86000061035156,48.7599983215332,46.7599983215332,48.619998931884766,6355200.0,0.0,0.0,ZI,
4,2022-10-07,47.41999816894531,47.4900016784668,43.95000076293945,44.400001525878906,4377900.0,0.0,0.0,ZI,
0,2022-09-30,2562.0,2578.0,2506.0,2552.0,3035400.0,0.0,0.0,3659.T,
1,2022-10-03,2530.0,2603.0,2511.0,2590.0,1631000.0,0.0,0.0,3659.T,
2,2022-10-04,2619.0,2737.0,2602.0,2717.0,2443400.0,0.0,0.0,3659.T,
3,2022-10-05,2722.0,2729.0,2666.0,2708.0,1692900.0,0.0,0.0,3659.T,
4,2022-10-06,2705.0,2759.0,2699.0,2722.0,1188500.0,0.0,0.0,3659.T,
5,2022-10-07,2716.0,2741.0,2683.0,2730.0,1972600.0,0.0,0.0,3659.T,
0,2022-10-03,12.170000076293945,12.470000267028809,12.020000457763672,12.369999885559082,14231900.0,0.0,0.0,HPE,
1,2022-10-04,12.579999923706055,12.850000381469727,12.5600004196167,12.850000381469727,11791300.0,0.0,0.0,HPE,
2,2022-10-05,12.65999984741211,13.015000343322754,12.579999923706055,12.949999809265137,11658700.0,0.0,0.0,HPE,
3,2022-10-06,12.869999885559082,12.989999771118164,12.819999694824219,12.90999984741211,12361200.0,0.0,0.0,HPE,
4,2022-10-07,12.65999984741211,12.729999542236328,12.380000114440918,12.460000038146973,12885200.0,0.0,0.0,HPE,
0,2022-10-03,271.04998779296875,286.6400146484375,271.04998779296875,284.5299987792969,903500.0,0.0,0.0,HUBS,
1,2022-10-04,294.8500061035156,300.2699890136719,292.010009765625,298.7300109863281,978700.0,0.0,0.0,HUBS,
2,2022-10-05,292.0,299.6000061035156,287.54998779296875,296.7099914550781,560000.0,0.0,0.0,HUBS,
3,2022-10-06,296.1099853515625,305.8800048828125,293.739990234375,294.70001220703125,298900.0,0.0,0.0,HUBS,
4,2022-10-07,285.2799987792969,287.489990234375,277.07000732421875,282.4599914550781,480000.0,0.0,0.0,HUBS,
0,2022-10-03,75.44000244140625,78.20999908447266,75.20999908447266,78.02999877929688,2225000.0,0.0,0.0,SPLK,
1,2022-10-04,80.4800033569336,82.3499984741211,80.37999725341797,81.88999938964844,2418000.0,0.0,0.0,SPLK,
2,2022-10-05,79.62000274658203,83.36000061035156,79.02999877929688,83.30999755859375,1925200.0,0.0,0.0,SPLK,
3,2022-10-06,79.29000091552734,80.0,76.91000366210938,79.52999877929688,5365300.0,0.0,0.0,SPLK,
4,2022-10-07,78.08999633789062,78.08999633789062,72.41000366210938,72.9800033569336,3772300.0,0.0,0.0,SPLK,
0,2022-10-03,86.43000030517578,88.9000015258789,85.38999938964844,87.87999725341797,2526200.0,0.0,0.0,SWKS,
1,2022-10-04,89.76000213623047,92.26000213623047,89.76000213623047,92.18000030517578,3118200.0,0.0,0.0,SWKS,
2,2022-10-05,91.19000244140625,94.05000305175781,90.18000030517578,93.33999633789062,1538100.0,0.0,0.0,SWKS,
3,2022-10-06,93.45999908447266,95.2699966430664,92.22000122070312,92.61000061035156,1675900.0,0.0,0.0,SWKS,
4,2022-10-07,90.18000030517578,90.4000015258789,86.94999694824219,87.19999694824219,2592400.0,0.0,0.0,SWKS,
0,2022-09-30,1225.0,1226.0,1191.0,1202.0,11517900.0,0.0,0.0,6723.T,
1,2022-10-03,1197.0,1247.0,1197.0,1247.0,7106500.0,0.0,0.0,6723.T,
2,2022-10-04,1283.0,1288.0,1264.0,1270.0,8286900.0,0.0,0.0,6723.T,
3,2022-10-05,1288.0,1293.0,1265.0,1275.0,8356700.0,0.0,0.0,6723.T,
4,2022-10-06,1288.0,1324.0,1286.0,1317.0,10701600.0,0.0,0.0,6723.T,
5,2022-10-07,1288.0,1316.0,1275.0,1308.0,7655400.0,0.0,0.0,6723.T,
0,2022-10-03,5.610000133514404,5.71999979019165,5.570000171661377,5.670000076293945,7692700.0,0.0,0.0,UMC,
1,2022-10-04,5.940000057220459,6.110000133514404,5.940000057220459,6.090000152587891,12894900.0,0.0,0.0,UMC,
2,2022-10-05,5.949999809265137,6.150000095367432,5.949999809265137,6.130000114440918,7951000.0,0.0,0.0,UMC,
3,2022-10-06,6.179999828338623,6.239999771118164,6.099999904632568,6.110000133514404,6246400.0,0.0,0.0,UMC,
4,2022-10-07,5.980000019073486,5.989999771118164,5.78000020980835,5.789999961853027,9959200.0,0.0,0.0,UMC,
0,2022-10-03,349.0,352.82000732421875,342.489990234375,349.20001220703125,220700.0,0.0,0.0,TYL,
1,2022-10-04,355.4599914550781,363.0,355.4599914550781,362.8900146484375,211900.0,0.0,0.0,TYL,
2,2022-10-05,357.6700134277344,369.1499938964844,357.6700134277344,367.2699890136719,172400.0,0.0,0.0,TYL,
3,2022-10-06,367.20001220703125,371.44000244140625,365.8699951171875,366.0,174100.0,0.0,0.0,TYL,
